Make,Model,Year,Price,Mileage,Body Type,Cylinders,Transmission,Fuel Type,Color,Car Age,Mileage Per Year,Log Price,Transmission Encoded,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Gasoline,Fuel Type_Hybrid,Body Type_Coupe,Body Type_Crossover,Body Type_Hard Top Convertible,Body Type_Hatchback,Body Type_Other,Body Type_Pick Up Truck,Body Type_SUV,Body Type_Sedan,Body Type_Soft Top Convertible,Body Type_Sports Car,Body Type_Utility Truck,Body Type_Van,Body Type_Wagon,Make Encoded,Model Encoded,Color Encoded,Year zscore scaled,Mileage zscore scaled,Price zscore scaled,Cylinders zscore scaled,Car Age zscore scaled,Mileage Per Year zscore scaled
kia,sportage,2009,27993.0,128406,SUV,4,Automatic Transmission,Gasoline,Grey,16,8025.375,10.239745480480591,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44691.06956521739,43209.75,259363.79265493498,-0.9451262394960228,-0.31974922544816253,-0.4612798731738335,-1.1557246904277823,0.9451262394960216,-0.47995578891967017
porsche,cayenne,2023,26689.0,144687,SUV,8,Automatic Transmission,Gasoline,White,2,72343.5,10.19204424239857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,336755.0177777778,242302.2093023256,190510.7618479881,1.4726064298769315,-0.1251811994876577,-0.4640487222783774,0.9295740428083263,-1.4726064298769326,1.0794804119110746
lexus,lx-series,2023,22063.0,117781,SUV,8,Automatic Transmission,Gasoline,Grey,2,58890.5,10.001702600033083,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,171114.60655737706,259363.79265493498,1.4726064298769315,-0.4467245510319942,-0.4738713418777793,0.9295740428083263,-1.4726064298769326,0.7533033784578138
toyota,hilux,2008,92960.0,197399,Pick Up Truck,4,Automatic Transmission,Gasoline,White,17,11611.70588235294,11.439935329342854,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,91891.54166666667,190510.7618479881,-1.1178214301655196,0.5047598228346892,-0.32333215862252773,-1.1557246904277823,1.1178214301655183,-0.3930027845200792
nissan,altima,2014,50305.0,245288,Other,4,Automatic Transmission,Gasoline,Silver,11,22298.909090909092,10.82587963326826,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,46364.504504504504,148198.60392609698,-0.08165028614853918,1.0770630103061354,-0.413903675918785,-1.1557246904277823,0.08165028614853796,-0.13388435454319556
land-rover,range-rover,2010,147413.0,51135,SUV,8,Automatic Transmission,Gasoline,Grey,15,3409.0,11.90100023387431,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,287027.0,259363.79265493498,-0.7724310488265261,-1.2431854968070575,-0.20770935165187718,0.9295740428083263,0.7724310488265249,-0.5918829057566432
mercedes-benz,s-class,2017,41108.0,299068,Sedan,8,Automatic Transmission,Gasoline,Blue,8,37383.5,10.623982354614311,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,304107.44606413995,0.436435285859951,1.7197672935906971,-0.4334321308378726,0.9295740428083263,-0.4364352858599522,0.23185169790483084
suzuki,kizashi,2008,26485.0,256337,Sedan,4,Automatic Transmission,Gasoline,Silver,17,15078.64705882353,10.18437157048691,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58308.75,30883.0,148198.60392609698,-1.1178214301655196,1.209105398294442,-0.46448188578859745,-1.1557246904277823,1.1178214301655183,-0.3089444638408155
toyota,prado,2010,121251.0,218125,SUV,6,Automatic Transmission,Gasoline,White,15,14541.666666666666,11.705626303509051,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,104034.32291666667,190510.7618479881,-0.7724310488265261,0.7524483497100299,-0.2632604484870591,-0.11307532380972793,0.7724310488265249,-0.3219639146202918
lincoln,navigator,2024,1186097.0,185898,SUV,6,Automatic Transmission,Gasoline,Black,1,185898.0,13.98617948581748,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128042.03389830509,314585.45454545453,295369.32502351835,1.6453016205464281,0.36731575511331055,1.9977808809432636,-0.11307532380972793,-1.6453016205464293,3.8326856408762353
hyundai,azera,2022,72404.0,190530,Sedan,4,Automatic Transmission,Gasoline,Silver,3,63510.0,11.190030636762703,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54998.52558139535,46037.666666666664,148198.60392609698,1.2999112392074346,0.4226710217584219,-0.36697975232881924,-1.1557246904277823,-1.299911239207436,0.8653062630216537
mercedes-benz,e-class,2006,273876.0,137443,Coupe,6,Automatic Transmission,Gasoline,Black,19,7233.8421052631575,12.520434379472656,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,140117.16753926701,295369.32502351835,-1.463211811504513,-0.21175148264335433,0.06081592772537258,-0.11307532380972793,1.4632118115045119,-0.4991470363355578
bmw,x6,2008,211781.0,152869,SUV,8,Automatic Transmission,Gasoline,White,17,8992.29411764706,12.26331272270225,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,195994.26470588235,190510.7618479881,-1.1178214301655196,-0.027401235823948447,-0.07103352407420772,0.9295740428083263,1.1178214301655183,-0.45651218456500114
toyota,prado,2024,165581.0,211218,SUV,6,Automatic Transmission,Gasoline,White,1,211218.0,12.017221819373322,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,104034.32291666667,190510.7618479881,1.6453016205464281,0.6699054251163805,-0.16913231903580866,-0.11307532380972793,-1.6453016205464293,4.446586071043229
audi,q8,2010,856148.0,246373,Hatchback,8,Automatic Transmission,Gasoline,Grey,15,16424.866666666665,13.660199705396812,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,527192.4230769231,259363.79265493498,-0.7724310488265261,1.0900294317892842,1.2971834935236692,0.9295740428083263,0.7724310488265249,-0.27630446398480674
nissan,sunny,2009,18732.0,38653,Sedan,4,Automatic Transmission,Gasoline,White,16,2415.8125,9.838041953461058,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,25507.0,190510.7618479881,-0.9451262394960228,-1.3923531216482232,-0.4809442225274999,-1.1557246904277823,0.9451262394960216,-0.6159634047095057
bentley,bentayga,2006,639348.0,217852,SUV,12,Automatic Transmission,Gasoline,White,19,11465.894736842105,13.368205750149563,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,560115.9420289855,774049.7692307692,190510.7618479881,-1.463211811504513,0.7491858307562054,0.8368410963878449,3.014872776044435,1.4632118115045119,-0.3965380738151915
land-rover,range-rover,2019,162663.0,186547,SUV,4,Automatic Transmission,Gasoline,White,6,31091.166666666668,11.999442002590177,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,287027.0,190510.7618479881,0.7818256671989444,0.37507170676544294,-0.17532825591238768,-1.1557246904277823,-0.7818256671989456,0.07928984403091913
mercedes-benz,s-class-coupe,2012,354906.0,110402,Coupe,8,Automatic Transmission,Gasoline,Grey,13,8492.461538461539,12.779611062305953,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,358242.70588235295,259363.79265493498,-0.4270406674875326,-0.5349081677362855,0.2328710220054272,0.9295740428083263,0.4270406674875314,-0.4686309616334636
maybach,other,2014,1683182.0,176768,Sedan,12,Automatic Transmission,Gasoline,Other Color,11,16069.818181818182,14.336197201664639,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1112591.448275862,521035.0202020202,272002.41025641025,-0.08165028614853918,0.2582066047528039,3.0532665842655016,3.014872776044435,0.08165028614853796,-0.28491285330465754
jeep,grand-cherokee,2013,211822.0,70843,SUV,6,Automatic Transmission,Gasoline,White,12,5903.583333333333,12.263506299265925,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,117764.11111111111,190510.7618479881,-0.25434547681803593,-1.0076626999500076,-0.07094646670205565,-0.11307532380972793,0.2543454768180347,-0.531400054989631
mercedes-benz,gls-class,2022,1156447.0,94130,SUV,8,Automatic Transmission,Gasoline,Black,3,31376.666666666668,13.960863796391564,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,993504.7,295369.32502351835,1.2999112392074346,-0.7293686381268839,1.934823537423535,0.9295740428083263,-1.299911239207436,0.08621198355748613
toyota,land-cruiser-76-series,2011,134242.0,69330,SUV,6,Manual Transmission,Gasoline,Beige,14,4952.142857142857,11.807406869484693,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,137098.8,283306.50666666665,-0.5997358581570293,-1.0257439863131452,-0.23567600161809463,-0.11307532380972793,0.5997358581570281,-0.5544683692712907
mercedes-benz,gle-coupe,2021,556885.0,222948,SUV,6,Automatic Transmission,Gasoline,White,4,55737.0,13.23011583009854,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,395438.61904761905,190510.7618479881,1.1272160485379379,0.8100861845609307,0.6617432407835484,-0.11307532380972793,-1.1272160485379392,0.6768446499218101
hyundai,sonata,2014,61585.0,194809,Sedan,4,Automatic Transmission,Gasoline,Grey,11,17709.909090909092,11.028189850963978,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54998.52558139535,45771.260869565216,259363.79265493498,-0.08165028614853918,0.4738077199394305,-0.3899522818242643,-1.1557246904277823,0.08165028614853796,-0.24514774609281376
ford,bronco,2006,265251.0,112398,SUV,6,Automatic Transmission,Gasoline,Black,19,5915.684210526316,12.488435596504354,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,283630.5,295369.32502351835,-1.463211811504513,-0.5110547324548428,0.042502029315333444,-0.11307532380972793,1.4632118115045119,-0.5311066610830683
peugeot,expert,2009,31223.0,72164,Utility Truck,4,Automatic Transmission,Diesel,White,16,4510.25,10.348942308860451,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42722.22857142857,39484.2,190510.7618479881,-0.9451262394960228,-0.9918759324115378,-0.45442145092868264,-1.1557246904277823,0.9451262394960216,-0.5651823588087205
gmc,yukon,2022,233453.0,76257,SUV,8,Automatic Transmission,Gasoline,Black,3,25419.0,12.36074033454229,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118440.89583333333,172977.7258064516,295369.32502351835,1.2999112392074346,-0.9429620493419262,-0.025016271164947645,0.9295740428083263,-1.299911239207436,-0.05823565188715153
toyota,hilux,2021,151613.0,113155,Pick Up Truck,4,Manual Transmission,Diesel,Grey,4,28288.75,11.929093096211528,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,91891.54166666667,259363.79265493498,1.1272160485379379,-0.5020081139638347,-0.19879127938264074,-1.1557246904277823,-1.1272160485379392,0.011343367049330678
bmw,7-series,2006,316052.0,156772,Sedan,4,Automatic Transmission,Gasoline,Grey,19,8251.157894736842,12.663665200024354,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,204923.24590163934,259363.79265493498,-1.463211811504513,0.01924202965875227,0.15037036011282887,-1.1557246904277823,1.4632118115045119,-0.4744815307757802
jaguar,e-pace,2017,144665.0,274227,SUV,4,Automatic Transmission,Gasoline,White,8,34278.375,11.882182916108883,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96647.3870967742,165833.0,190510.7618479881,0.436435285859951,1.4229019700304182,-0.21354431893660616,-1.1557246904277823,-0.4364352858599522,0.15656585378072793
audi,tt,2016,44472.0,273308,Coupe,4,Automatic Transmission,Gasoline,White,9,30367.555555555555,10.702637542439142,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,71115.66666666667,190510.7618479881,0.26374009519045427,1.4119193512810968,-0.42628917962032226,-1.1557246904277823,-0.2637400951904555,0.06174540594305465
land-rover,range-rover,2024,168761.0,80757,SUV,8,Automatic Transmission,Gasoline,Black,1,80757.0,12.036244717317611,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,287027.0,295369.32502351835,1.6453016205464281,-0.889184264388774,-0.1623800643176725,0.9295740428083263,-1.6453016205464293,1.283471378309574
honda,cr-v,2013,46524.0,84969,SUV,4,Automatic Transmission,Gasoline,Gold,12,7080.75,10.747745081510452,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56072.90909090909,67907.48387096774,185866.51260504202,-0.25434547681803593,-0.8388482576726234,-0.42193206431163816,-1.1557246904277823,0.2543454768180347,-0.50285885739702
jaguar,xf,2019,78046.0,234589,Sedan,4,Automatic Transmission,Gasoline,Black,6,39098.166666666664,11.265066488305438,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96647.3870967742,65176.15789473684,295369.32502351835,0.7818256671989444,0.9492033389252963,-0.3549998085804783,-1.1557246904277823,-0.7818256671989456,0.27342494451856186
lexus,lx-series,2012,85379.0,233659,SUV,8,Automatic Transmission,Gasoline,Silver,13,17973.76923076923,11.354867160311953,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,171114.60655737706,148198.60392609698,-0.4270406674875326,0.9380892633683116,-0.3394292790684995,0.9295740428083263,0.4270406674875314,-0.23875027953025205
audi,q7,2022,28401.0,165386,SUV,8,Automatic Transmission,Gasoline,Black,3,55128.666666666664,10.254214844204958,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,94692.92063492064,295369.32502351835,1.2999112392074346,0.12218466067796414,-0.4604135461533934,0.9295740428083263,-1.299911239207436,0.6620951990917052
mercedes-benz,s-class,2020,717340.0,67821,Sedan,6,Automatic Transmission,Gasoline,White,5,13564.2,13.48330659927093,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,190510.7618479881,0.9545208578684412,-1.043777470200769,1.0024454517264851,-0.11307532380972793,-0.9545208578684424,-0.34566325139519555
lexus,ls-series,2016,23376.0,175678,Sedan,8,Automatic Transmission,Gasoline,Black,9,19519.777777777777,10.059507911994038,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,54569.17543859649,295369.32502351835,0.26374009519045427,0.24518043017526256,-0.47108338261837274,0.9295740428083263,-0.2637400951904555,-0.20126626246665033
audi,a3,2017,69722.0,75665,Sedan,4,Automatic Transmission,Gasoline,Red,8,9458.125,11.152285527968122,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190098.48362720403,58581.117647058825,276426.75433070865,0.436435285859951,-0.9500368157179854,-0.3726745784778888,-1.1557246904277823,-0.4364352858599522,-0.4452178015056986
honda,accord,2022,47497.0,126540,Sedan,4,Automatic Transmission,Gasoline,Red,3,42180.0,10.768442883873123,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56072.90909090909,46981.205128205125,276426.75433070865,1.2999112392074346,-0.342049080275403,-0.4198660442359317,-1.1557246904277823,-1.299911239207436,0.34814606651841634
citroen,c5,2024,112539.0,280276,SUV,4,Automatic Transmission,Gasoline,White,1,280276.0,11.63106399298727,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120098.33333333333,119967.5,190510.7618479881,1.6453016205464281,1.4951912636263334,-0.2817590783941038,-1.1557246904277823,-1.6453016205464293,6.120943729276729
bmw,x5,2007,128256.0,256471,SUV,6,Automatic Transmission,Gasoline,Blue,18,14248.388888888889,11.761791342440219,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,167385.5905511811,304107.44606413995,-1.2905166208350163,1.2107067812241579,-0.24838637795229684,-0.11307532380972793,1.290516620835015,-0.32907463160039435
cadillac,ctscatera,2011,94590.0,150903,Sedan,6,Automatic Transmission,Gasoline,White,14,10778.785714285714,11.4573176130934,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,71944.94736842105,190510.7618479881,-0.5997358581570293,-0.05089615253903674,-0.31987109724184787,-0.11307532380972793,0.5997358581570281,-0.4131974942148357
infiniti,qx70,2017,65084.0,232545,SUV,6,Automatic Transmission,Gasoline,Grey,8,29068.125,11.083449386900561,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76717.30612244898,87828.5,259363.79265493498,0.436435285859951,0.9247762739376867,-0.38252267828377423,-0.11307532380972793,-0.4364352858599522,0.030239838129954715
cadillac,escalade,2010,569875.0,296315,SUV,8,Automatic Transmission,Gasoline,Black,15,19754.333333333332,13.253174072284986,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,315835.62025316455,295369.32502351835,-0.7724310488265261,1.6868672398182465,0.6893255643019726,0.9295740428083263,0.7724310488265249,-0.19557930526074144
nissan,patrol,2006,68580.0,50462,SUV,8,Automatic Transmission,Gasoline,Gold,19,2655.8947368421054,11.135770807421247,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,162685.6968911917,185866.51260504202,-1.463211811504513,-1.2512282633122733,-0.37509944479490503,0.9295740428083263,1.4632118115045119,-0.6101424493985728
land-rover,range-rover,2020,460904.0,29781,SUV,8,Automatic Transmission,Gasoline,White,5,5956.2,13.04094722698996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,287027.0,190510.7618479881,0.9545208578684412,-1.4983790123380825,0.4579419325755522,0.9295740428083263,-0.9545208578684424,-0.5301243285164627
bmw,5-series,2023,66361.0,258890,Sedan,4,Automatic Transmission,Gasoline,Blue,2,129445.0,11.102879882487954,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,101848.65384615384,304107.44606413995,1.4726064298769315,1.239615328291197,-0.3798111596438183,-1.1557246904277823,-1.4726064298769326,2.4639446857333724
porsche,boxster,2021,225017.0,181546,Soft Top Convertible,4,Automatic Transmission,Gasoline,White,4,45386.5,12.323935677986729,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,336755.0177777778,213463.88888888888,190510.7618479881,1.1272160485379379,0.3153066617541731,-0.04292885632287114,-1.1557246904277823,-1.1272160485379392,0.42588981570208395
maserati,ghibli,2018,271423.0,218348,Sedan,6,Automatic Transmission,Gasoline,Black,7,31192.571428571428,12.511437452834263,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247523.4827586207,188313.41176470587,295369.32502351835,0.6091304765294477,0.7551133377199306,0.055607348850030436,-0.11307532380972793,-0.609130476529449,0.08174847068788253
cadillac,escalade,2008,473426.0,278862,SUV,8,Automatic Transmission,Gasoline,Black,17,16403.647058823528,13.067753008656164,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,315835.62025316455,295369.32502351835,-1.1178214301655196,1.478293088532165,0.4845305280411186,0.9295740428083263,1.1178214301655183,-0.27681894764921733
chevrolet,camaro,2013,83164.0,86886,Sports Car,6,Automatic Transmission,Gasoline,Grey,12,7240.5,11.328581865224635,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91526.95709570957,93023.22916666667,259363.79265493498,-0.25434547681803593,-0.8159389212825806,-0.3441325005152516,-0.11307532380972793,0.2543454768180347,-0.4989856111995801
lexus,lx600,2010,785350.0,112823,SUV,8,Automatic Transmission,Gasoline,White,15,7521.533333333334,13.573886030587996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,738436.3714285714,190510.7618479881,-0.7724310488265261,-0.5059757194314896,1.1468545219719068,0.9295740428083263,0.7724310488265249,-0.492171769010615
land-rover,discovery-sport,2012,93184.0,217507,SUV,4,Automatic Transmission,Gasoline,White,13,16731.30769230769,11.442342043514765,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,95656.42857142857,190510.7618479881,-0.4270406674875326,0.7450628672431304,-0.3228565281015018,-1.1557246904277823,0.4270406674875314,-0.26887459520669293
porsche,cayenne,2016,103167.0,122972,Sports Car,8,Automatic Transmission,Gasoline,White,9,13663.555555555555,11.544114006426245,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,336755.0177777778,242302.2093023256,190510.7618479881,0.26374009519045427,-0.3846888884338135,-0.3016591196577429,0.9295740428083263,-0.2637400951904555,-0.34325430912445953
chevrolet,silverado,2022,125793.0,254824,SUV,8,Automatic Transmission,Gasoline,White,3,84941.33333333333,11.742400927357469,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91526.95709570957,105152.6,190510.7618479881,1.2999112392074346,1.1910241119313043,-0.25361619033304195,0.9295740428083263,-1.299911239207436,1.3849233543480974
infiniti,qx56,2007,18535.0,42670,SUV,8,Automatic Transmission,Gasoline,Silver,18,2370.5555555555557,9.827470066112213,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76717.30612244898,21894.571428571428,148198.60392609698,-1.2905166208350163,-1.3443474856133761,-0.4813625225839379,0.9295740428083263,1.290516620835015,-0.6170606897672659
lexus,lx-series,2006,95978.0,121781,SUV,8,Automatic Transmission,Gasoline,Black,19,6409.526315789473,11.471884696520702,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174917.89380530972,171114.60655737706,295369.32502351835,-1.463211811504513,-0.3989220755180811,-0.31692388669191923,0.9295740428083263,1.4632118115045119,-0.5191331270840309
jeep,grand-cherokee,2022,59471.0,127314,SUV,6,Automatic Transmission,Gasoline,Red,3,42438.0,10.993260892537034,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,117764.11111111111,276426.75433070865,1.2999112392074346,-0.3327993012634608,-0.39444104486644666,-0.11307532380972793,-1.299911239207436,0.35440145004855395
tesla,model-3,2015,261989.0,283297,Sedan,6,Automatic Transmission,Electric,White,10,28329.7,12.476061614075888,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,249065.05660377358,224851.30555555556,190510.7618479881,0.09104490452095754,1.5312940832582163,0.03557565985289314,-0.11307532380972793,-0.09104490452095877,0.012336227342195562
mercedes-benz,c-class,2014,109480.0,254602,Hard Top Convertible,4,Automatic Transmission,Gasoline,White,11,23145.636363636364,11.603506297201317,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,141566.2564102564,190510.7618479881,-0.08165028614853918,1.188371074540282,-0.2882544076968644,-1.1557246904277823,0.08165028614853796,-0.11335488230933308
